Vert_Group,Order,Genus,Species,Common_name,Population_1,Population_2,Population_3,Latitude,Longitude,LatLongEst,Elevation,Years,Year_1,Year_final,Breeding_Cycle,Moult,Life_Stage,LifeHistConf,Jan_Sampled,Feb_Sampled,Mar_Sampled,Apr_Sampled,May_Sampled,June_Sampled,July_Sampled,Aug_Sampled,Sept_Sampled,Oct_Sampled,Nov_Sampled,Dec_Sampled,Time_min,Time_max,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,StressorType,MajorStressPop,Method,A_AntibodyKit,Cort_AntibodyKit,CORT,Androgen,M_A_Mean,M_A_SE,M_A_CV,M_A_N,M_A_Min,M_A_Max,M_A_RemoveOutlier,F_A_Mean,F_A_SE,F_A_CV,F_A_N,F_A_Min,F_A_Max,F_A_RemoveOutlier,M_BC_Mean,M_BC_SE,M_BC_CV,M_BC_N,M_BC_Min,M_BC_Max,M_BC_RemoveOutlir,F_BC_Mean,F_BC_SE,F_BC_CV,F_BC_N,F_BC_Min,F_BC_Max,F_BC_RemoveOutlir,M_SC_Mean,M_SC_SE,M_SC_CV,M_SC_N,M_SC_Min,M_SC_Max,M_SC_RemoveOutlier,F_SC_Mean,F_SC_SE,F_SC_CV,F_SC_N,F_SC_Min,F_SC_Max,F_SC_RemoveOutlier,OutlierCriteria,Notes,Lab_ID,Ref_ID,Migratory_Status,Mixed_Status_Species,Notes_Migration,Additional_Sources_Migration
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,0.929,0.2885,76.06865348,6,null,null,N,null,null,null,null,null,null,null,3.7478,0.8952,58.50854415,6,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Subadult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,0.9996,0.1905,107.8061959,32,null,null,N,null,null,null,null,null,null,null,5.7498,0.6151,60.51568835,32,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Young care, Postbreeding",N,N,N,N,N,N,Y,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.202,0.915,170.2164891,5,null,null,N,null,null,null,null,null,null,null,11.0729,2.179,44.00285492,5,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Young care, Postbreeding",N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.2266,0.2668,30.76081677,2,null,null,N,null,null,null,null,null,null,null,11.9524,3.4026,40.25972246,2,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.2799,null,null,1,null,null,N,null,null,null,null,null,null,null,4.627,null,null,1,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Young care, Postbreeding",N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.345,0.685,144.050006,8,null,null,N,null,null,null,null,null,null,null,7.9388,1.2315,43.87574954,8,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,Young care,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.4348,0.5192,88.63779443,6,null,null,N,null,null,null,null,null,null,null,6.506,2.4493,92.21542003,6,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Subadult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.5992,0.6857,128.6330665,9,null,null,N,null,null,null,null,null,null,null,5.9626,1.1824,59.49082615,9,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,Prebreeding,N,N,Y,N,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.64,0.328,28.28427125,2,null,null,N,null,null,null,null,null,null,null,8.1396,2.39,41.5250186,2,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.66,0.279,106.2982491,40,null,null,N,null,null,null,null,null,null,null,8.4445,1.6573,124.1244068,40,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Young care, Postbreeding",N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.811,0.538,122.4865172,17,null,null,N,null,null,null,null,null,null,null,11.655,1.1836,41.87136695,17,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.9303,0.7119,82.46680791,5,null,null,N,null,null,null,null,null,null,null,4.343,0.9885,50.89461653,5,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Subadult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,1.9757,0.5333,60.35810358,5,null,null,N,null,null,null,null,null,null,null,10.6594,4.3038,90.28265532,5,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.06,0.5532,107.4174757,16,null,null,N,null,null,null,null,null,null,null,9.0816,1.3255,58.38178295,16,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,Young care,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.0743,0.5716,61.61772434,5,null,null,N,null,null,null,null,null,null,null,2.984,0.7092,53.14408209,5,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Young care, Postbreeding",N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.082,0.377,65.2878401,13,null,null,N,null,null,null,null,null,null,null,13.8424,2.3674,61.6640329,13,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Prebreeding, Laying",N,N,N,Y,N,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.26,0.48,104.0491218,24,null,null,N,null,null,null,null,null,null,null,9.4014,1.7035,88.76775325,24,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.4853,0.667,71.00616121,7,null,null,N,null,null,null,null,null,null,null,10.9095,3.2149,77.96714689,7,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,Young care,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.661,0.726,105.6665129,15,null,null,N,null,null,null,null,null,null,null,12.5213,2.6989,83.48010792,15,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,Young care,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,2.8697,1.0856,84.58986641,5,null,null,N,null,null,null,null,null,null,null,8.9581,1.4663,36.60091398,5,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Floaters,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,3.14,0.382,68.81905488,32,null,null,N,null,null,null,null,null,null,null,10.1922,1.3252,73.55098263,32,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,"Young care, Postbreeding",N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,3.602,0.907,61.67926698,6,null,null,N,null,null,null,null,null,null,null,10.8864,2.2246,50.05451648,6,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,Young care,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,3.822,1.276,105.574733,10,null,null,N,null,null,null,null,null,null,null,11.2542,1.8466,51.88695711,10,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Passeriformes,Agelaius,phoeniceus,Red-winged blackbird,"Columbia National Wildlife Refuge, Washington, USA",null,null,46.930956,-119.247314,Estimated,300,1987,1987,1987,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"funnel trap, baited",Attractant,10,10,null,null,null,RIA,null,null,corticosterone,testosterone,3.893,0.533,54.76496275,16,null,null,N,null,null,null,null,null,null,null,7.3414,1.5615,85.07914022,16,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Adult Male Territory Owners,Wingfield,65,Resident,Yes,"Paper says that males are resident, and only males were sampled in these studies.",
Bird,Anseriformes,Aix,sponsa,Wood duck,"Department of Energy's Savannah River Site, South Carolina, USA",null,null,33.349,-81.738,Estimated,60,2011,2011,2011,Breeding,null,Incubation,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,10:00,17:00,captured from nest,Active,null,3,30,Restraint,null,RIA,null,Endocrine Sciences/Esoterix,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.89,0.131,70.59032916,23,null,null,N,null,null,null,null,null,null,null,12.06,2.09,83.11183983,23,0.01,40.88,N,null,early incubation,Romero,20,Unknown,Yes,"In more southern populations, there is a mixture of migratory and resident birds.",
Bird,Anseriformes,Aix,sponsa,Wood duck,"Department of Energy's Savannah River Site, South Carolina, USA",null,null,33.349,-81.738,Estimated,60,2011,2011,2011,Breeding,null,Incubation,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,10:00,17:00,captured from nest,Active,null,3,30,Restraint,null,RIA,null,Endocrine Sciences/Esoterix,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.977,0.116,58.16597956,24,null,null,N,null,null,null,null,null,null,null,23.45,2.98,62.25568813,24,2.73,64,N,null,late incubation,Romero,20,Unknown,Yes,"In more southern populations, there is a mixture of migratory and resident birds.",
Bird,Charadriiformes,Alle,alle,Little auk,"Ariekammen slopes in Hornsun, Spitsbergen, Norway",null,null,77,15.543,Reported,11,2011,2011,2011,Breeding,null,Young care,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,noose-carpet,Passive,null,null,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.6023,1.482,220.5649356,15,null,null,nul,1.91,0.687,156.7834332,19,null,null,null,26.5787,3.082,44.91015239,15,null,null,nul,23.5592,3.5283,65.28024357,19,null,null,null,null,"Mean blood sample time for baseline CORT was 1.7 minutes, the months in which study was conducted were not reported",Chastel,321,Migratory,No,,
Bird,Charadriiformes,Alle,alle,Little auk,"Ariekammen slopes in Hornsund (SW Spittsbergen), Svalbard",null,null,77,15.543,Reported,0,null,null,null,Breeding,N,Prebreeding,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,noose carpet or by hand at nest,"Passive, Active",null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5,0.57,59.23613762,27,null,null,null,4.28,0.54,72.47812685,33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,phenotype: CORT positively associated with heterophil:lymphocyte ratio,Chastel,420,Migratory,No,,
Bird,Charadriiformes,Alle,alle,Little auk,"Ariekammen slopes in Hornsund (SW Spittsbergen), Svalbard",null,null,77,15.543,Reported,0,null,null,null,Breeding,N,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,noose carpet or by hand at nest,"Passive, Active",null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.37,0.56,113.3192259,23,null,null,null,3.1,0.51,85.48508824,27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,phenotype: CORT positively associated with heterophil:lymphocyte ratio,Chastel,420,Migratory,No,,
Bird,Charadriiformes,Alle,alle,Little auk,"Ariekammen slopes in Hornsund (SW Spittsbergen), Svalbard",null,null,77,15.543,Reported,0,null,null,null,Breeding,N,Young care,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,noose carpet or by hand at nest,"Passive, Active",null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.4,0.43,87.77338245,24,null,null,null,2,0.25,59.94789404,23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,phenotype: CORT positively associated with heterophil:lymphocyte ratio,Chastel,420,Migratory,No,,
